,Unnamed: 0,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
0,11072,2014,1,mclaren,0.0,0.0,0.0
1,11073,2014,1,mercedes,0.0,0.0,0.0
2,11074,2014,1,ferrari,0.0,0.0,0.0
3,11075,2014,1,williams,0.0,0.0,0.0
4,11076,2014,1,force_india,0.0,0.0,0.0
5,11077,2014,1,toro_rosso,0.0,0.0,0.0
6,11078,2014,1,sauber,0.0,0.0,0.0
7,11079,2014,1,marussia,0.0,0.0,0.0
8,11080,2014,1,lotus_f1,0.0,0.0,0.0
9,11081,2014,1,caterham,0.0,0.0,0.0
10,11082,2014,1,red_bull,0.0,0.0,0.0
11,11083,2014,2,mercedes,25.0,1.0,2.0
12,11084,2014,2,mclaren,33.0,0.0,1.0
13,11085,2014,2,ferrari,18.0,0.0,3.0
14,11086,2014,2,williams,10.0,0.0,4.0
15,11087,2014,2,force_india,9.0,0.0,5.0
16,11088,2014,2,red_bull,0.0,0.0,11.0
17,11089,2014,2,toro_rosso,6.0,0.0,6.0
18,11090,2014,2,sauber,0.0,0.0,7.0
19,11091,2014,2,lotus_f1,0.0,0.0,9.0
20,11092,2014,2,caterham,0.0,0.0,10.0
21,11093,2014,2,marussia,0.0,0.0,8.0
22,11094,2014,3,mercedes,68.0,2.0,1.0
23,11095,2014,3,force_india,19.0,0.0,5.0
24,11096,2014,3,mclaren,43.0,0.0,2.0
25,11097,2014,3,red_bull,15.0,0.0,6.0
26,11098,2014,3,ferrari,30.0,0.0,3.0
27,11099,2014,3,williams,20.0,0.0,4.0
28,11100,2014,3,toro_rosso,7.0,0.0,7.0
29,11101,2014,3,lotus_f1,0.0,0.0,9.0
30,11102,2014,3,sauber,0.0,0.0,8.0
31,11103,2014,3,marussia,0.0,0.0,11.0
32,11104,2014,3,caterham,0.0,0.0,10.0
33,11105,2014,4,mercedes,111.0,3.0,1.0
34,11106,2014,4,red_bull,35.0,0.0,4.0
35,11107,2014,4,force_india,44.0,0.0,2.0
36,11108,2014,4,ferrari,33.0,0.0,5.0
37,11109,2014,4,mclaren,43.0,0.0,3.0
38,11110,2014,4,williams,30.0,0.0,6.0
39,11111,2014,4,toro_rosso,7.0,0.0,7.0
40,11112,2014,4,lotus_f1,0.0,0.0,8.0
41,11113,2014,4,sauber,0.0,0.0,9.0
42,11114,2014,4,marussia,0.0,0.0,10.0
43,11115,2014,4,caterham,0.0,0.0,11.0
44,11116,2014,5,mercedes,154.0,4.0,1.0
45,11117,2014,5,red_bull,57.0,0.0,2.0
46,11118,2014,5,ferrari,52.0,0.0,4.0
47,11119,2014,5,force_india,54.0,0.0,3.0
48,11120,2014,5,williams,36.0,0.0,6.0
49,11121,2014,5,mclaren,43.0,0.0,5.0
50,11122,2014,5,toro_rosso,8.0,0.0,7.0
51,11123,2014,5,lotus_f1,0.0,0.0,8.0
52,11124,2014,5,sauber,0.0,0.0,9.0
53,11125,2014,5,marussia,0.0,0.0,10.0
54,11126,2014,5,caterham,0.0,0.0,11.0
55,11127,2014,6,mercedes,197.0,5.0,1.0
56,11128,2014,6,red_bull,84.0,0.0,2.0
57,11129,2014,6,ferrari,66.0,0.0,3.0
58,11130,2014,6,force_india,57.0,0.0,4.0
59,11131,2014,6,mclaren,43.0,0.0,6.0
60,11132,2014,6,williams,46.0,0.0,5.0
61,11133,2014,6,lotus_f1,4.0,0.0,8.0
62,11134,2014,6,toro_rosso,8.0,0.0,7.0
63,11135,2014,6,marussia,0.0,0.0,10.0
64,11136,2014,6,sauber,0.0,0.0,9.0
65,11137,2014,6,caterham,0.0,0.0,11.0
66,11138,2014,7,mercedes,240.0,6.0,1.0
67,11139,2014,7,red_bull,99.0,0.0,2.0
68,11140,2014,7,ferrari,78.0,0.0,3.0
69,11141,2014,7,force_india,67.0,0.0,4.0
70,11142,2014,7,mclaren,52.0,0.0,5.0
71,11143,2014,7,williams,52.0,0.0,6.0
72,11144,2014,7,toro_rosso,8.0,0.0,8.0
73,11145,2014,7,lotus_f1,8.0,0.0,7.0
74,11146,2014,7,marussia,2.0,0.0,9.0
75,11147,2014,7,sauber,0.0,0.0,10.0
76,11148,2014,7,caterham,0.0,0.0,11.0
77,11149,2014,8,mercedes,258.0,6.0,1.0
78,11150,2014,8,red_bull,139.0,1.0,2.0
79,11151,2014,8,ferrari,87.0,0.0,3.0
80,11152,2014,8,force_india,77.0,0.0,4.0
81,11153,2014,8,williams,58.0,0.0,6.0
82,11154,2014,8,mclaren,66.0,0.0,5.0
83,11155,2014,8,toro_rosso,12.0,0.0,7.0
84,11156,2014,8,lotus_f1,8.0,0.0,8.0
85,11157,2014,8,marussia,2.0,0.0,9.0
86,11158,2014,8,sauber,0.0,0.0,10.0
87,11159,2014,8,caterham,0.0,0.0,11.0
88,11160,2014,9,mercedes,301.0,7.0,1.0
89,11161,2014,9,red_bull,143.0,1.0,2.0
90,11162,2014,9,ferrari,98.0,0.0,3.0
91,11163,2014,9,williams,85.0,0.0,5.0
92,11164,2014,9,force_india,87.0,0.0,4.0
93,11165,2014,9,mclaren,72.0,0.0,6.0
94,11166,2014,9,toro_rosso,12.0,0.0,7.0
95,11167,2014,9,lotus_f1,8.0,0.0,8.0
96,11168,2014,9,marussia,2.0,0.0,9.0
97,11169,2014,9,sauber,0.0,0.0,10.0
98,11170,2014,9,caterham,0.0,0.0,11.0
99,11171,2014,10,mercedes,326.0,8.0,1.0
100,11172,2014,10,red_bull,168.0,1.0,2.0
101,11173,2014,10,williams,103.0,0.0,4.0
102,11174,2014,10,ferrari,106.0,0.0,3.0
103,11175,2014,10,force_india,91.0,0.0,5.0
104,11176,2014,10,mclaren,90.0,0.0,6.0
105,11177,2014,10,toro_rosso,15.0,0.0,7.0
106,11178,2014,10,lotus_f1,8.0,0.0,8.0
107,11179,2014,10,marussia,2.0,0.0,9.0
108,11180,2014,10,sauber,0.0,0.0,10.0
109,11181,2014,10,caterham,0.0,0.0,11.0
110,11182,2014,11,mercedes,366.0,9.0,1.0
111,11183,2014,11,red_bull,188.0,1.0,2.0
112,11184,2014,11,ferrari,116.0,0.0,4.0
113,11185,2014,11,williams,121.0,0.0,3.0
114,11186,2014,11,force_india,98.0,0.0,5.0
115,11187,2014,11,mclaren,96.0,0.0,6.0
116,11188,2014,11,toro_rosso,15.0,0.0,7.0
117,11189,2014,11,lotus_f1,8.0,0.0,8.0
118,11190,2014,11,marussia,2.0,0.0,9.0
119,11191,2014,11,sauber,0.0,0.0,10.0
120,11192,2014,11,caterham,0.0,0.0,11.0
121,11193,2014,12,mercedes,393.0,9.0,1.0
122,11194,2014,12,red_bull,219.0,2.0,2.0
123,11195,2014,12,ferrari,142.0,0.0,3.0
124,11196,2014,12,williams,135.0,0.0,4.0
125,11197,2014,12,mclaren,97.0,0.0,6.0
126,11198,2014,12,force_india,98.0,0.0,5.0
127,11199,2014,12,toro_rosso,17.0,0.0,7.0
128,11200,2014,12,lotus_f1,8.0,0.0,8.0
129,11201,2014,12,marussia,2.0,0.0,9.0
130,11202,2014,12,sauber,0.0,0.0,10.0
131,11203,2014,12,caterham,0.0,0.0,11.0
132,11204,2014,13,mercedes,411.0,9.0,1.0
133,11205,2014,13,red_bull,254.0,3.0,2.0
134,11206,2014,13,williams,150.0,0.0,4.0
135,11207,2014,13,ferrari,160.0,0.0,3.0
136,11208,2014,13,mclaren,105.0,0.0,5.0
137,11209,2014,13,force_india,103.0,0.0,6.0
138,11210,2014,13,toro_rosso,19.0,0.0,7.0
139,11211,2014,13,lotus_f1,8.0,0.0,8.0
140,11212,2014,13,marussia,2.0,0.0,9.0
141,11213,2014,13,sauber,0.0,0.0,10.0
142,11214,2014,13,caterham,0.0,0.0,11.0
143,11215,2014,14,mercedes,454.0,10.0,1.0
144,11216,2014,14,red_bull,272.0,3.0,2.0
145,11217,2014,14,williams,177.0,0.0,3.0
146,11218,2014,14,ferrari,162.0,0.0,4.0
147,11219,2014,14,force_india,109.0,0.0,6.0
148,11220,2014,14,mclaren,110.0,0.0,5.0
149,11221,2014,14,toro_rosso,19.0,0.0,7.0
150,11222,2014,14,lotus_f1,8.0,0.0,8.0
151,11223,2014,14,marussia,2.0,0.0,9.0
152,11224,2014,14,sauber,0.0,0.0,10.0
153,11225,2014,14,caterham,0.0,0.0,11.0
154,11226,2014,15,mercedes,479.0,11.0,1.0
155,11227,2014,15,red_bull,305.0,3.0,2.0
156,11228,2014,15,williams,187.0,0.0,3.0
157,11229,2014,15,ferrari,178.0,0.0,4.0
158,11230,2014,15,force_india,117.0,0.0,5.0
159,11231,2014,15,mclaren,111.0,0.0,6.0
160,11232,2014,15,toro_rosso,27.0,0.0,7.0
161,11233,2014,15,lotus_f1,8.0,0.0,8.0
162,11234,2014,15,marussia,2.0,0.0,9.0
163,11235,2014,15,sauber,0.0,0.0,10.0
164,11236,2014,15,caterham,0.0,0.0,11.0
165,11237,2014,16,mercedes,522.0,12.0,1.0
166,11238,2014,16,red_bull,332.0,3.0,2.0
167,11239,2014,16,williams,201.0,0.0,3.0
168,11240,2014,16,ferrari,178.0,0.0,4.0
169,11241,2014,16,mclaren,121.0,0.0,6.0
170,11242,2014,16,force_india,122.0,0.0,5.0
171,11243,2014,16,toro_rosso,29.0,0.0,7.0
172,11244,2014,16,lotus_f1,8.0,0.0,8.0
173,11245,2014,16,marussia,2.0,0.0,9.0
174,11246,2014,16,sauber,0.0,0.0,10.0
175,11247,2014,16,caterham,0.0,0.0,11.0
176,11248,2014,17,mercedes,565.0,13.0,1.0
177,11249,2014,17,red_bull,342.0,3.0,2.0
178,11250,2014,17,williams,216.0,0.0,3.0
179,11251,2014,17,ferrari,188.0,0.0,4.0
180,11252,2014,17,mclaren,143.0,0.0,5.0
181,11253,2014,17,force_india,123.0,0.0,6.0
182,11254,2014,17,toro_rosso,29.0,0.0,7.0
183,11255,2014,17,lotus_f1,8.0,0.0,8.0
184,11256,2014,17,marussia,2.0,0.0,9.0
185,11257,2014,17,sauber,0.0,0.0,10.0
186,11258,2014,17,caterham,0.0,0.0,11.0
187,11259,2014,18,mercedes,608.0,14.0,1.0
188,11260,2014,18,red_bull,363.0,3.0,2.0
189,11261,2014,18,williams,238.0,0.0,3.0
190,11262,2014,18,ferrari,196.0,0.0,4.0
191,11263,2014,18,mclaren,147.0,0.0,5.0
192,11264,2014,18,force_india,123.0,0.0,6.0
193,11265,2014,18,toro_rosso,30.0,0.0,7.0
194,11266,2014,18,lotus_f1,10.0,0.0,8.0
195,11267,2014,18,marussia,2.0,0.0,9.0
196,11268,2014,18,sauber,0.0,0.0,10.0
197,11269,2014,18,caterham,0.0,0.0,11.0
198,11270,2014,19,mercedes,651.0,15.0,1.0
199,11271,2014,19,red_bull,373.0,3.0,2.0
200,11272,2014,19,williams,254.0,0.0,3.0
201,11273,2014,19,ferrari,210.0,0.0,4.0
202,11274,2014,19,mclaren,161.0,0.0,5.0
203,11275,2014,19,force_india,127.0,0.0,6.0
204,11276,2014,19,toro_rosso,30.0,0.0,7.0
205,11277,2014,19,lotus_f1,10.0,0.0,8.0
206,11278,2014,19,marussia,2.0,0.0,9.0
207,11279,2014,19,sauber,0.0,0.0,10.0
208,11280,2014,19,caterham,0.0,0.0,11.0
209,11281,2015,1,mercedes,0.0,0.0,0.0
210,11282,2015,1,ferrari,0.0,0.0,0.0
211,11283,2015,1,sauber,0.0,0.0,0.0
212,11284,2015,1,williams,0.0,0.0,0.0
213,11285,2015,1,red_bull,0.0,0.0,0.0
214,11286,2015,1,force_india,0.0,0.0,0.0
215,11287,2015,1,toro_rosso,0.0,0.0,0.0
216,11288,2015,1,mclaren,0.0,0.0,0.0
217,11289,2015,1,lotus_f1,0.0,0.0,0.0
218,11290,2015,2,mercedes,43.0,1.0,1.0
219,11291,2015,2,ferrari,15.0,0.0,2.0
220,11292,2015,2,williams,12.0,0.0,4.0
221,11293,2015,2,sauber,14.0,0.0,3.0
222,11294,2015,2,toro_rosso,2.0,0.0,7.0
223,11295,2015,2,red_bull,8.0,0.0,5.0
224,11296,2015,2,force_india,7.0,0.0,6.0
225,11297,2015,2,lotus_f1,0.0,0.0,9.0
226,11298,2015,2,mclaren,0.0,0.0,8.0
227,11299,2015,2,manor,0.0,0.0,0.0
228,11300,2015,3,mercedes,76.0,1.0,1.0
229,11301,2015,3,ferrari,52.0,1.0,2.0
230,11302,2015,3,williams,30.0,0.0,3.0
231,11303,2015,3,sauber,14.0,0.0,4.0
232,11304,2015,3,red_bull,11.0,0.0,6.0
233,11305,2015,3,toro_rosso,12.0,0.0,5.0
234,11306,2015,3,force_india,7.0,0.0,7.0
235,11307,2015,3,lotus_f1,0.0,0.0,8.0
236,11308,2015,3,mclaren,0.0,0.0,9.0
237,11309,2015,3,manor,0.0,0.0,10.0
238,11310,2015,4,mercedes,119.0,2.0,1.0
239,11311,2015,4,ferrari,79.0,1.0,2.0
240,11312,2015,4,williams,48.0,0.0,3.0
241,11313,2015,4,red_bull,13.0,0.0,5.0
242,11314,2015,4,sauber,19.0,0.0,4.0
243,11315,2015,4,lotus_f1,6.0,0.0,8.0
244,11316,2015,4,toro_rosso,12.0,0.0,6.0
245,11317,2015,4,force_india,7.0,0.0,7.0
246,11318,2015,4,mclaren,0.0,0.0,9.0
247,11319,2015,4,manor,0.0,0.0,10.0
248,11320,2015,5,mercedes,159.0,3.0,1.0
249,11321,2015,5,ferrari,107.0,1.0,2.0
250,11322,2015,5,williams,61.0,0.0,3.0
251,11323,2015,5,red_bull,23.0,0.0,4.0
252,11324,2015,5,sauber,19.0,0.0,5.0
253,11325,2015,5,lotus_f1,12.0,0.0,6.0
254,11326,2015,5,toro_rosso,12.0,0.0,7.0
255,11327,2015,5,force_india,11.0,0.0,8.0
256,11328,2015,5,mclaren,0.0,0.0,9.0
257,11329,2015,5,manor,0.0,0.0,10.0
258,11330,2015,6,mercedes,202.0,4.0,1.0
259,11331,2015,6,ferrari,132.0,1.0,2.0
260,11332,2015,6,williams,81.0,0.0,3.0
261,11333,2015,6,red_bull,30.0,0.0,4.0
262,11334,2015,6,sauber,19.0,0.0,5.0
263,11335,2015,6,force_india,11.0,0.0,8.0
264,11336,2015,6,lotus_f1,16.0,0.0,6.0
265,11337,2015,6,toro_rosso,14.0,0.0,7.0
266,11338,2015,6,mclaren,0.0,0.0,9.0
267,11339,2015,6,manor,0.0,0.0,10.0
268,11340,2015,7,mercedes,242.0,5.0,1.0
269,11341,2015,7,ferrari,158.0,1.0,2.0
270,11342,2015,7,williams,81.0,0.0,3.0
271,11343,2015,7,red_bull,52.0,0.0,4.0
272,11344,2015,7,lotus_f1,16.0,0.0,7.0
273,11345,2015,7,sauber,21.0,0.0,5.0
274,11346,2015,7,force_india,17.0,0.0,6.0
275,11347,2015,7,toro_rosso,15.0,0.0,8.0
276,11348,2015,7,mclaren,4.0,0.0,9.0
277,11349,2015,7,manor,0.0,0.0,10.0
278,11350,2015,8,mercedes,285.0,6.0,1.0
279,11351,2015,8,ferrari,180.0,1.0,2.0
280,11352,2015,8,williams,104.0,0.0,3.0
281,11353,2015,8,red_bull,54.0,0.0,4.0
282,11354,2015,8,force_india,21.0,0.0,7.0
283,11355,2015,8,lotus_f1,23.0,0.0,5.0
284,11356,2015,8,sauber,21.0,0.0,6.0
285,11357,2015,8,toro_rosso,15.0,0.0,8.0
286,11358,2015,8,mclaren,4.0,0.0,9.0
287,11359,2015,8,manor,0.0,0.0,10.0
288,11360,2015,9,mercedes,328.0,7.0,1.0
289,11361,2015,9,ferrari,192.0,1.0,2.0
290,11362,2015,9,williams,129.0,0.0,3.0
291,11363,2015,9,red_bull,55.0,0.0,4.0
292,11364,2015,9,force_india,31.0,0.0,5.0
293,11365,2015,9,lotus_f1,29.0,0.0,6.0
294,11366,2015,9,sauber,21.0,0.0,7.0
295,11367,2015,9,toro_rosso,19.0,0.0,8.0
296,11368,2015,9,mclaren,4.0,0.0,9.0
297,11369,2015,9,manor,0.0,0.0,10.0
298,11370,2015,10,mercedes,371.0,8.0,1.0
299,11371,2015,10,ferrari,211.0,1.0,2.0
300,11372,2015,10,williams,151.0,0.0,3.0
301,11373,2015,10,red_bull,63.0,0.0,4.0
302,11374,2015,10,force_india,39.0,0.0,5.0
303,11375,2015,10,lotus_f1,29.0,0.0,6.0
304,11376,2015,10,toro_rosso,19.0,0.0,8.0
305,11377,2015,10,sauber,21.0,0.0,7.0
306,11378,2015,10,mclaren,5.0,0.0,9.0
307,11379,2015,10,manor,0.0,0.0,10.0
308,11380,2015,11,mercedes,383.0,8.0,1.0
309,11381,2015,11,ferrari,236.0,2.0,2.0
310,11382,2015,11,williams,151.0,0.0,3.0
311,11383,2015,11,red_bull,96.0,0.0,4.0
312,11384,2015,11,lotus_f1,35.0,0.0,6.0
313,11385,2015,11,force_india,39.0,0.0,5.0
314,11386,2015,11,toro_rosso,31.0,0.0,7.0
315,11387,2015,11,sauber,22.0,0.0,8.0
316,11388,2015,11,mclaren,17.0,0.0,9.0
317,11389,2015,11,manor,0.0,0.0,10.0
318,11390,2015,12,mercedes,426.0,9.0,1.0
319,11391,2015,12,ferrari,242.0,2.0,2.0
320,11392,2015,12,williams,161.0,0.0,3.0
321,11393,2015,12,red_bull,108.0,0.0,4.0
322,11394,2015,12,force_india,49.0,0.0,6.0
323,11395,2015,12,lotus_f1,50.0,0.0,5.0
324,11396,2015,12,toro_rosso,35.0,0.0,7.0
325,11397,2015,12,sauber,23.0,0.0,8.0
326,11398,2015,12,mclaren,17.0,0.0,9.0
327,11399,2015,12,manor,0.0,0.0,10.0
328,11400,2015,13,mercedes,451.0,10.0,1.0
329,11401,2015,13,ferrari,270.0,2.0,2.0
330,11402,2015,13,williams,188.0,0.0,3.0
331,11403,2015,13,red_bull,113.0,0.0,4.0
332,11404,2015,13,force_india,63.0,0.0,5.0
333,11405,2015,13,lotus_f1,50.0,0.0,6.0
334,11406,2015,13,toro_rosso,35.0,0.0,7.0
335,11407,2015,13,sauber,25.0,0.0,8.0
336,11408,2015,13,mclaren,17.0,0.0,9.0
337,11409,2015,13,manor,0.0,0.0,10.0
338,11410,2015,14,mercedes,463.0,10.0,1.0
339,11411,2015,14,ferrari,310.0,3.0,2.0
340,11412,2015,14,williams,198.0,0.0,3.0
341,11413,2015,14,red_bull,139.0,0.0,4.0
342,11414,2015,14,force_india,69.0,0.0,5.0
343,11415,2015,14,lotus_f1,50.0,0.0,6.0
344,11416,2015,14,toro_rosso,41.0,0.0,7.0
345,11417,2015,14,sauber,26.0,0.0,8.0
346,11418,2015,14,mclaren,17.0,0.0,9.0
347,11419,2015,14,manor,0.0,0.0,10.0
348,11420,2015,15,mercedes,506.0,11.0,1.0
349,11421,2015,15,ferrari,337.0,3.0,2.0
350,11422,2015,15,williams,208.0,0.0,3.0
351,11423,2015,15,red_bull,139.0,0.0,4.0
352,11424,2015,15,force_india,77.0,0.0,5.0
353,11425,2015,15,lotus_f1,60.0,0.0,6.0
354,11426,2015,15,toro_rosso,44.0,0.0,7.0
355,11427,2015,15,sauber,26.0,0.0,8.0
356,11428,2015,15,mclaren,17.0,0.0,9.0
357,11429,2015,15,manor,0.0,0.0,10.0
358,11430,2015,16,mercedes,531.0,12.0,1.0
359,11431,2015,16,ferrari,359.0,3.0,2.0
360,11432,2015,16,williams,220.0,0.0,3.0
361,11433,2015,16,red_bull,149.0,0.0,4.0
362,11434,2015,16,force_india,92.0,0.0,5.0
363,11435,2015,16,lotus_f1,66.0,0.0,6.0
364,11436,2015,16,toro_rosso,45.0,0.0,7.0
365,11437,2015,16,sauber,34.0,0.0,8.0
366,11438,2015,16,mclaren,19.0,0.0,9.0
367,11439,2015,16,manor,0.0,0.0,10.0
368,11440,2015,17,mercedes,574.0,13.0,1.0
369,11441,2015,17,ferrari,374.0,3.0,2.0
370,11442,2015,17,williams,220.0,0.0,3.0
371,11443,2015,17,red_bull,150.0,0.0,4.0
372,11444,2015,17,force_india,102.0,0.0,5.0
373,11445,2015,17,lotus_f1,70.0,0.0,6.0
374,11446,2015,17,toro_rosso,63.0,0.0,7.0
375,11447,2015,17,sauber,36.0,0.0,8.0
376,11448,2015,17,mclaren,27.0,0.0,9.0
377,11449,2015,17,manor,0.0,0.0,10.0
378,11450,2015,18,mercedes,617.0,14.0,1.0
379,11451,2015,18,ferrari,374.0,3.0,2.0
380,11452,2015,18,williams,243.0,0.0,3.0
381,11453,2015,18,red_bull,172.0,0.0,4.0
382,11454,2015,18,force_india,112.0,0.0,5.0
383,11455,2015,18,lotus_f1,71.0,0.0,6.0
384,11456,2015,18,toro_rosso,65.0,0.0,7.0
385,11457,2015,18,sauber,36.0,0.0,8.0
386,11458,2015,18,mclaren,27.0,0.0,9.0
387,11459,2015,18,manor,0.0,0.0,10.0
388,11460,2015,19,mercedes,660.0,15.0,1.0
389,11461,2015,19,ferrari,401.0,3.0,2.0
390,11462,2015,19,williams,253.0,0.0,3.0
391,11463,2015,19,red_bull,178.0,0.0,4.0
392,11464,2015,19,force_india,120.0,0.0,5.0
393,11465,2015,19,lotus_f1,76.0,0.0,6.0
394,11466,2015,19,toro_rosso,67.0,0.0,7.0
395,11467,2015,19,sauber,36.0,0.0,8.0
396,11468,2015,19,mclaren,27.0,0.0,9.0
397,11469,2015,19,manor,0.0,0.0,10.0
398,11470,2016,1,mercedes,0.0,0.0,0.0
399,11471,2016,1,ferrari,0.0,0.0,0.0
400,11472,2016,1,williams,0.0,0.0,0.0
401,11473,2016,1,red_bull,0.0,0.0,0.0
402,11474,2016,1,haas,0.0,0.0,0.0
403,11475,2016,1,force_india,0.0,0.0,0.0
404,11476,2016,1,toro_rosso,0.0,0.0,0.0
405,11477,2016,1,renault,0.0,0.0,0.0
406,11478,2016,1,mclaren,0.0,0.0,0.0
407,11479,2016,1,sauber,0.0,0.0,0.0
408,11480,2016,1,manor,0.0,0.0,0.0
409,11481,2016,2,mercedes,43.0,1.0,1.0
410,11482,2016,2,ferrari,15.0,0.0,2.0
411,11483,2016,2,red_bull,12.0,0.0,4.0
412,11484,2016,2,williams,14.0,0.0,3.0
413,11485,2016,2,haas,8.0,0.0,5.0
414,11486,2016,2,toro_rosso,3.0,0.0,7.0
415,11487,2016,2,force_india,6.0,0.0,6.0
416,11488,2016,2,mclaren,0.0,0.0,9.0
417,11489,2016,2,renault,0.0,0.0,8.0
418,11490,2016,2,sauber,0.0,0.0,10.0
419,11491,2016,2,manor,0.0,0.0,11.0
420,11492,2016,3,mercedes,83.0,2.0,1.0
421,11493,2016,3,ferrari,33.0,0.0,2.0
422,11494,2016,3,red_bull,30.0,0.0,3.0
423,11495,2016,3,williams,20.0,0.0,4.0
424,11496,2016,3,haas,18.0,0.0,5.0
425,11497,2016,3,toro_rosso,11.0,0.0,6.0
426,11498,2016,3,force_india,6.0,0.0,7.0
427,11499,2016,3,mclaren,1.0,0.0,8.0
428,11500,2016,3,renault,0.0,0.0,9.0
429,11501,2016,3,sauber,0.0,0.0,10.0
430,11502,2016,3,manor,0.0,0.0,11.0
431,11503,2016,4,mercedes,114.0,3.0,1.0
432,11504,2016,4,ferrari,61.0,0.0,2.0
433,11505,2016,4,red_bull,57.0,0.0,3.0
434,11506,2016,4,williams,29.0,0.0,4.0
435,11507,2016,4,haas,18.0,0.0,5.0
