,Unnamed: 0,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
3140,24820,2021,16,istanbul,tsunoda,2000-05-11,Japanese,alphatauri,9,,+1 Lap,0.0,14
3141,24821,2021,16,istanbul,russell,1998-02-15,British,williams,13,,+1 Lap,0.0,15
3142,24822,2021,16,istanbul,alonso,1981-07-29,Spanish,alpine,5,,+1 Lap,0.0,16
3143,24823,2021,16,istanbul,latifi,1995-06-29,Canadian,williams,15,,+1 Lap,0.0,17
3144,24824,2021,16,istanbul,vettel,1987-07-03,German,aston_martin,10,,+1 Lap,0.0,18
3145,24825,2021,16,istanbul,mick_schumacher,1999-03-22,German,haas,14,,+2 Laps,0.0,19
3146,24826,2021,16,istanbul,mazepin,1999-03-02,Russian,haas,18,,+2 Laps,0.0,20
3147,24827,2021,17,americas,max_verstappen,1997-09-30,Dutch,red_bull,1,5676552.0,Finished,25.0,1
3148,24828,2021,17,americas,hamilton,1985-01-07,British,mercedes,2,5677885.0,Finished,19.0,2
3149,24829,2021,17,americas,perez,1990-01-26,Mexican,red_bull,3,5718775.0,Finished,15.0,3
3150,24830,2021,17,americas,leclerc,1997-10-16,Monegasque,ferrari,4,5728798.0,Finished,12.0,4
3151,24831,2021,17,americas,ricciardo,1989-07-01,Australian,mclaren,6,5753406.0,Finished,10.0,5
3152,24832,2021,17,americas,bottas,1989-08-28,Finnish,mercedes,9,5756680.0,Finished,8.0,6
3153,24833,2021,17,americas,sainz,1994-09-01,Spanish,ferrari,5,5760097.0,Finished,6.0,7
3154,24834,2021,17,americas,norris,1999-11-13,British,mclaren,7,5760947.0,Finished,4.0,8
3155,24835,2021,17,americas,tsunoda,2000-05-11,Japanese,alphatauri,10,,+1 Lap,2.0,9
3156,24836,2021,17,americas,vettel,1987-07-03,German,aston_martin,18,,+1 Lap,1.0,10
3157,24837,2021,17,americas,giovinazzi,1993-12-14,Italian,alfa,12,,+1 Lap,0.0,11
3158,24838,2021,17,americas,stroll,1998-10-29,Canadian,aston_martin,13,,+1 Lap,0.0,12
3159,24839,2021,17,americas,raikkonen,1979-10-17,Finnish,alfa,15,,+1 Lap,0.0,13
3160,24840,2021,17,americas,russell,1998-02-15,British,williams,20,,+1 Lap,0.0,14
3161,24841,2021,17,americas,latifi,1995-06-29,Canadian,williams,14,,+1 Lap,0.0,15
3162,24842,2021,17,americas,mick_schumacher,1999-03-22,German,haas,16,,+2 Laps,0.0,16
3163,24843,2021,17,americas,mazepin,1999-03-02,Russian,haas,17,,+2 Laps,0.0,17
3164,24844,2021,17,americas,alonso,1981-07-29,Spanish,alpine,19,,Rear wing,0.0,18
3165,24845,2021,17,americas,ocon,1996-09-17,French,alpine,11,,Mechanical,0.0,19
3166,24846,2021,17,americas,gasly,1996-02-07,French,alphatauri,8,,Suspension,0.0,20
3167,24847,2021,18,rodriguez,max_verstappen,1997-09-30,Dutch,red_bull,3,5919086.0,Finished,25.0,1
3168,24848,2021,18,rodriguez,hamilton,1985-01-07,British,mercedes,2,5935641.0,Finished,18.0,2
3169,24849,2021,18,rodriguez,perez,1990-01-26,Mexican,red_bull,4,5936838.0,Finished,15.0,3
3170,24850,2021,18,rodriguez,gasly,1996-02-07,French,alphatauri,5,5982931.0,Finished,12.0,4
3171,24851,2021,18,rodriguez,leclerc,1997-10-16,Monegasque,ferrari,8,6000123.0,Finished,10.0,5
3172,24852,2021,18,rodriguez,sainz,1994-09-01,Spanish,ferrari,6,,+1 Lap,8.0,6
3173,24853,2021,18,rodriguez,vettel,1987-07-03,German,aston_martin,9,,+1 Lap,6.0,7
3174,24854,2021,18,rodriguez,raikkonen,1979-10-17,Finnish,alfa,10,,+1 Lap,4.0,8
3175,24855,2021,18,rodriguez,alonso,1981-07-29,Spanish,alpine,12,,+1 Lap,2.0,9
3176,24856,2021,18,rodriguez,norris,1999-11-13,British,mclaren,18,,+1 Lap,1.0,10
3177,24857,2021,18,rodriguez,giovinazzi,1993-12-14,Italian,alfa,11,,+1 Lap,0.0,11
3178,24858,2021,18,rodriguez,ricciardo,1989-07-01,Australian,mclaren,7,,+1 Lap,0.0,12
3179,24859,2021,18,rodriguez,ocon,1996-09-17,French,alpine,19,,+1 Lap,0.0,13
3180,24860,2021,18,rodriguez,stroll,1998-10-29,Canadian,aston_martin,20,,+2 Laps,0.0,14
3181,24861,2021,18,rodriguez,bottas,1989-08-28,Finnish,mercedes,1,,+2 Laps,0.0,15
3182,24862,2021,18,rodriguez,russell,1998-02-15,British,williams,16,,+2 Laps,0.0,16
3183,24863,2021,18,rodriguez,latifi,1995-06-29,Canadian,williams,13,,+2 Laps,0.0,17
3184,24864,2021,18,rodriguez,mazepin,1999-03-02,Russian,haas,15,,+3 Laps,0.0,18
3185,24865,2021,18,rodriguez,mick_schumacher,1999-03-22,German,haas,14,,Collision,0.0,19
3186,24866,2021,18,rodriguez,tsunoda,2000-05-11,Japanese,alphatauri,17,,Collision,0.0,20
3187,24867,2021,19,interlagos,hamilton,1985-01-07,British,mercedes,10,5542851.0,Finished,25.0,1
3188,24868,2021,19,interlagos,max_verstappen,1997-09-30,Dutch,red_bull,2,5553347.0,Finished,18.0,2
3189,24869,2021,19,interlagos,bottas,1989-08-28,Finnish,mercedes,1,5556427.0,Finished,15.0,3
3190,24870,2021,19,interlagos,perez,1990-01-26,Mexican,red_bull,4,5582791.0,Finished,13.0,4
3191,24871,2021,19,interlagos,leclerc,1997-10-16,Monegasque,ferrari,6,5592368.0,Finished,10.0,5
3192,24872,2021,19,interlagos,sainz,1994-09-01,Spanish,ferrari,3,5594671.0,Finished,8.0,6
3193,24873,2021,19,interlagos,gasly,1996-02-07,French,alphatauri,7,,+1 Lap,6.0,7
3194,24874,2021,19,interlagos,ocon,1996-09-17,French,alpine,8,,+1 Lap,4.0,8
3195,24875,2021,19,interlagos,alonso,1981-07-29,Spanish,alpine,12,,+1 Lap,2.0,9
3196,24876,2021,19,interlagos,norris,1999-11-13,British,mclaren,5,,+1 Lap,1.0,10
3197,24877,2021,19,interlagos,vettel,1987-07-03,German,aston_martin,9,,+1 Lap,0.0,11
3198,24878,2021,19,interlagos,raikkonen,1979-10-17,Finnish,alfa,0,,+1 Lap,0.0,12
3199,24879,2021,19,interlagos,russell,1998-02-15,British,williams,17,,+1 Lap,0.0,13
3200,24880,2021,19,interlagos,giovinazzi,1993-12-14,Italian,alfa,13,,+1 Lap,0.0,14
3201,24881,2021,19,interlagos,tsunoda,2000-05-11,Japanese,alphatauri,15,,+1 Lap,0.0,15
3202,24882,2021,19,interlagos,latifi,1995-06-29,Canadian,williams,16,,+1 Lap,0.0,16
3203,24883,2021,19,interlagos,mazepin,1999-03-02,Russian,haas,19,,+2 Laps,0.0,17
3204,24884,2021,19,interlagos,mick_schumacher,1999-03-22,German,haas,18,,+2 Laps,0.0,18
3205,24885,2021,19,interlagos,ricciardo,1989-07-01,Australian,mclaren,11,,Power loss,0.0,19
3206,24886,2021,19,interlagos,stroll,1998-10-29,Canadian,aston_martin,14,,Collision damage,0.0,20
3207,24887,2021,20,losail,hamilton,1985-01-07,British,mercedes,1,5068471.0,Finished,25.0,1
3208,24888,2021,20,losail,max_verstappen,1997-09-30,Dutch,red_bull,7,5094214.0,Finished,19.0,2
3209,24889,2021,20,losail,alonso,1981-07-29,Spanish,alpine,3,5127928.0,Finished,15.0,3
3210,24890,2021,20,losail,perez,1990-01-26,Mexican,red_bull,11,5130777.0,Finished,12.0,4
3211,24891,2021,20,losail,ocon,1996-09-17,French,alpine,9,5149041.0,Finished,10.0,5
3212,24892,2021,20,losail,stroll,1998-10-29,Canadian,aston_martin,12,5149745.0,Finished,8.0,6
3213,24893,2021,20,losail,sainz,1994-09-01,Spanish,ferrari,5,5150382.0,Finished,6.0,7
3214,24894,2021,20,losail,leclerc,1997-10-16,Monegasque,ferrari,13,5151597.0,Finished,4.0,8
3215,24895,2021,20,losail,norris,1999-11-13,British,mclaren,4,,+1 Lap,2.0,9
3216,24896,2021,20,losail,vettel,1987-07-03,German,aston_martin,10,,+1 Lap,1.0,10
3217,24897,2021,20,losail,gasly,1996-02-07,French,alphatauri,2,,+1 Lap,0.0,11
3218,24898,2021,20,losail,ricciardo,1989-07-01,Australian,mclaren,14,,+1 Lap,0.0,12
3219,24899,2021,20,losail,tsunoda,2000-05-11,Japanese,alphatauri,8,,+1 Lap,0.0,13
3220,24900,2021,20,losail,raikkonen,1979-10-17,Finnish,alfa,16,,+1 Lap,0.0,14
3221,24901,2021,20,losail,giovinazzi,1993-12-14,Italian,alfa,18,,+1 Lap,0.0,15
3222,24902,2021,20,losail,mick_schumacher,1999-03-22,German,haas,19,,+1 Lap,0.0,16
3223,24903,2021,20,losail,russell,1998-02-15,British,williams,15,,+2 Laps,0.0,17
3224,24904,2021,20,losail,mazepin,1999-03-02,Russian,haas,20,,+2 Laps,0.0,18
3225,24905,2021,20,losail,latifi,1995-06-29,Canadian,williams,17,,Puncture,0.0,19
3226,24906,2021,20,losail,bottas,1989-08-28,Finnish,mercedes,6,,Damage,0.0,20
3227,24907,2021,21,jeddah,hamilton,1985-01-07,British,mercedes,1,7575118.0,Finished,26.0,1
3228,24908,2021,21,jeddah,max_verstappen,1997-09-30,Dutch,red_bull,3,7586943.0,Finished,18.0,2
3229,24909,2021,21,jeddah,bottas,1989-08-28,Finnish,mercedes,2,7602649.0,Finished,15.0,3
3230,24910,2021,21,jeddah,ocon,1996-09-17,French,alpine,9,7602751.0,Finished,12.0,4
3231,24911,2021,21,jeddah,ricciardo,1989-07-01,Australian,mclaren,11,7615239.0,Finished,10.0,5
3232,24912,2021,21,jeddah,gasly,1996-02-07,French,alphatauri,6,7616731.0,Finished,8.0,6
3233,24913,2021,21,jeddah,leclerc,1997-10-16,Monegasque,ferrari,4,7619593.0,Finished,6.0,7
3234,24914,2021,21,jeddah,sainz,1994-09-01,Spanish,ferrari,15,7621724.0,Finished,4.0,8
3235,24915,2021,21,jeddah,giovinazzi,1993-12-14,Italian,alfa,10,7633623.0,Finished,2.0,9
3236,24916,2021,21,jeddah,norris,1999-11-13,British,mclaren,7,7636476.0,Finished,1.0,10
3237,24917,2021,21,jeddah,stroll,1998-10-29,Canadian,aston_martin,18,7652330.0,Finished,0.0,11
3238,24918,2021,21,jeddah,latifi,1995-06-29,Canadian,williams,16,7658367.0,Finished,0.0,12
3239,24919,2021,21,jeddah,alonso,1981-07-29,Spanish,alpine,13,,+1 Lap,0.0,13
3240,24920,2021,21,jeddah,tsunoda,2000-05-11,Japanese,alphatauri,8,,+1 Lap,0.0,14
3241,24921,2021,21,jeddah,raikkonen,1979-10-17,Finnish,alfa,12,,+1 Lap,0.0,15
3242,24922,2021,21,jeddah,vettel,1987-07-03,German,aston_martin,17,,Collision damage,0.0,16
3243,24923,2021,21,jeddah,perez,1990-01-26,Mexican,red_bull,5,,Collision,0.0,17
3244,24924,2021,21,jeddah,mazepin,1999-03-02,Russian,haas,20,,Collision,0.0,18
3245,24925,2021,21,jeddah,russell,1998-02-15,British,williams,14,,Collision,0.0,19
3246,24926,2021,21,jeddah,mick_schumacher,1999-03-22,German,haas,19,,Accident,0.0,20
3247,24927,2021,22,yas_marina,max_verstappen,1997-09-30,Dutch,red_bull,1,5417345.0,Finished,26.0,1
3248,24928,2021,22,yas_marina,hamilton,1985-01-07,British,mercedes,2,5419601.0,Finished,18.0,2
3249,24929,2021,22,yas_marina,sainz,1994-09-01,Spanish,ferrari,5,5422518.0,Finished,15.0,3
3250,24930,2021,22,yas_marina,tsunoda,2000-05-11,Japanese,alphatauri,8,5423037.0,Finished,12.0,4
3251,24931,2021,22,yas_marina,gasly,1996-02-07,French,alphatauri,12,5423876.0,Finished,10.0,5
3252,24932,2021,22,yas_marina,bottas,1989-08-28,Finnish,mercedes,6,5424808.0,Finished,8.0,6
3253,24933,2021,22,yas_marina,norris,1999-11-13,British,mclaren,3,5476545.0,Finished,6.0,7
3254,24934,2021,22,yas_marina,alonso,1981-07-29,Spanish,alpine,11,5479053.0,Finished,4.0,8
3255,24935,2021,22,yas_marina,ocon,1996-09-17,French,alpine,9,5481371.0,Finished,2.0,9
3256,24936,2021,22,yas_marina,leclerc,1997-10-16,Monegasque,ferrari,7,5483402.0,Finished,1.0,10
3257,24937,2021,22,yas_marina,vettel,1987-07-03,German,aston_martin,15,5484872.0,Finished,0.0,11
3258,24938,2021,22,yas_marina,ricciardo,1989-07-01,Australian,mclaren,10,,+1 Lap,0.0,12
3259,24939,2021,22,yas_marina,stroll,1998-10-29,Canadian,aston_martin,13,,+1 Lap,0.0,13
3260,24940,2021,22,yas_marina,mick_schumacher,1999-03-22,German,haas,19,,+1 Lap,0.0,14
3261,24941,2021,22,yas_marina,perez,1990-01-26,Mexican,red_bull,4,,Engine,0.0,15
3262,24942,2021,22,yas_marina,latifi,1995-06-29,Canadian,williams,16,,Accident,0.0,16
3263,24943,2021,22,yas_marina,giovinazzi,1993-12-14,Italian,alfa,14,,Gearbox,0.0,17
3264,24944,2021,22,yas_marina,russell,1998-02-15,British,williams,17,,Gearbox,0.0,18
3265,24945,2021,22,yas_marina,raikkonen,1979-10-17,Finnish,alfa,18,,Brakes,0.0,19
3266,24946,2021,22,yas_marina,mazepin,1999-03-02,Russian,haas,20,,Illness,0.0,20
3267,24947,2022,1,bahrain,leclerc,1997-10-16,Monegasque,ferrari,1,5853584.0,Finished,26.0,1
3268,24948,2022,1,bahrain,sainz,1994-09-01,Spanish,ferrari,3,5859182.0,Finished,18.0,2
3269,24949,2022,1,bahrain,hamilton,1985-01-07,British,mercedes,5,5863259.0,Finished,15.0,3
3270,24950,2022,1,bahrain,russell,1998-02-15,British,mercedes,9,5864795.0,Finished,12.0,4
3271,24951,2022,1,bahrain,kevin_magnussen,1992-10-05,Danish,haas,7,5868338.0,Finished,10.0,5
3272,24952,2022,1,bahrain,bottas,1989-08-28,Finnish,alfa,6,5869703.0,Finished,8.0,6
3273,24953,2022,1,bahrain,ocon,1996-09-17,French,alpine,11,5873007.0,Finished,6.0,7
3274,24954,2022,1,bahrain,tsunoda,2000-05-11,Japanese,alphatauri,16,5873970.0,Finished,4.0,8
3275,24955,2022,1,bahrain,alonso,1981-07-29,Spanish,alpine,8,5875974.0,Finished,2.0,9
3276,24956,2022,1,bahrain,zhou,1999-05-30,Chinese,alfa,15,5876648.0,Finished,1.0,10
3277,24957,2022,1,bahrain,mick_schumacher,1999-03-22,German,haas,12,5886158.0,Finished,0.0,11
3278,24958,2022,1,bahrain,stroll,1998-10-29,Canadian,aston_martin,19,5899457.0,Finished,0.0,12
3279,24959,2022,1,bahrain,albon,1996-03-23,Thai,williams,14,5907516.0,Finished,0.0,13
3280,24960,2022,1,bahrain,ricciardo,1989-07-01,Australian,mclaren,18,5908559.0,Finished,0.0,14
3281,24961,2022,1,bahrain,norris,1999-11-13,British,mclaren,13,5909919.0,Finished,0.0,15
3282,24962,2022,1,bahrain,latifi,1995-06-29,Canadian,williams,20,5915379.0,Finished,0.0,16
3283,24963,2022,1,bahrain,hulkenberg,1987-08-19,German,aston_martin,17,5917413.0,Finished,0.0,17
3284,24964,2022,1,bahrain,perez,1990-01-26,Mexican,red_bull,4,,Fuel pressure,0.0,18
3285,24965,2022,1,bahrain,max_verstappen,1997-09-30,Dutch,red_bull,2,,Fuel pressure,0.0,19
3286,24966,2022,1,bahrain,gasly,1996-02-07,French,alphatauri,10,,Power Unit,0.0,20
3287,24967,2022,2,jeddah,max_verstappen,1997-09-30,Dutch,red_bull,4,5059293.0,Finished,25.0,1
3288,24968,2022,2,jeddah,leclerc,1997-10-16,Monegasque,ferrari,2,5059842.0,Finished,19.0,2
3289,24969,2022,2,jeddah,sainz,1994-09-01,Spanish,ferrari,3,5067390.0,Finished,15.0,3
3290,24970,2022,2,jeddah,perez,1990-01-26,Mexican,red_bull,1,5070093.0,Finished,12.0,4
3291,24971,2022,2,jeddah,russell,1998-02-15,British,mercedes,6,5092025.0,Finished,10.0,5
3292,24972,2022,2,jeddah,ocon,1996-09-17,French,alpine,5,5115310.0,Finished,8.0,6
3293,24973,2022,2,jeddah,norris,1999-11-13,British,mclaren,11,5115417.0,Finished,6.0,7
3294,24974,2022,2,jeddah,gasly,1996-02-07,French,alphatauri,9,5122239.0,Finished,4.0,8
3295,24975,2022,2,jeddah,kevin_magnussen,1992-10-05,Danish,haas,10,5123601.0,Finished,2.0,9
3296,24976,2022,2,jeddah,hamilton,1985-01-07,British,mercedes,15,5133241.0,Finished,1.0,10
3297,24977,2022,2,jeddah,zhou,1999-05-30,Chinese,alfa,12,5141508.0,Finished,0.0,11
3298,24978,2022,2,jeddah,hulkenberg,1987-08-19,German,aston_martin,17,5151035.0,Finished,0.0,12
3299,24979,2022,2,jeddah,stroll,1998-10-29,Canadian,aston_martin,13,,+1 Lap,0.0,13
3300,24980,2022,2,jeddah,albon,1996-03-23,Thai,williams,16,,Collision damage,0.0,14
3301,24981,2022,2,jeddah,bottas,1989-08-28,Finnish,alfa,8,,Cooling system,0.0,15
3302,24982,2022,2,jeddah,alonso,1981-07-29,Spanish,alpine,7,,Water pump,0.0,16
3303,24983,2022,2,jeddah,ricciardo,1989-07-01,Australian,mclaren,14,,Gearbox,0.0,17
3304,24984,2022,2,jeddah,latifi,1995-06-29,Canadian,williams,18,,Accident,0.0,18
3305,24985,2022,2,jeddah,tsunoda,2000-05-11,Japanese,alphatauri,19,,Power Unit,0.0,19
3306,24986,2022,2,jeddah,mick_schumacher,1999-03-22,German,haas,0,,Withdrew,0.0,20
3307,24987,2022,3,albert_park,leclerc,1997-10-16,Monegasque,ferrari,1,5266548.0,Finished,26.0,1
3308,24988,2022,3,albert_park,perez,1990-01-26,Mexican,red_bull,3,5287072.0,Finished,18.0,2
3309,24989,2022,3,albert_park,russell,1998-02-15,British,mercedes,6,5292141.0,Finished,15.0,3
3310,24990,2022,3,albert_park,hamilton,1985-01-07,British,mercedes,5,5295091.0,Finished,12.0,4
3311,24991,2022,3,albert_park,norris,1999-11-13,British,mclaren,4,5319851.0,Finished,10.0,5
3312,24992,2022,3,albert_park,ricciardo,1989-07-01,Australian,mclaren,7,5320285.0,Finished,8.0,6
3313,24993,2022,3,albert_park,ocon,1996-09-17,French,alpine,8,5328231.0,Finished,6.0,7
3314,24994,2022,3,albert_park,bottas,1989-08-28,Finnish,alfa,12,5334987.0,Finished,4.0,8
3315,24995,2022,3,albert_park,gasly,1996-02-07,French,alphatauri,11,5342769.0,Finished,2.0,9
3316,24996,2022,3,albert_park,albon,1996-03-23,Thai,williams,20,5345930.0,Finished,1.0,10
3317,24997,2022,3,albert_park,zhou,1999-05-30,Chinese,alfa,14,5348243.0,Finished,0.0,11
3318,24998,2022,3,albert_park,stroll,1998-10-29,Canadian,aston_martin,19,5355146.0,Finished,0.0,12
3319,24999,2022,3,albert_park,mick_schumacher,1999-03-22,German,haas,15,,+1 Lap,0.0,13
3320,25000,2022,3,albert_park,kevin_magnussen,1992-10-05,Danish,haas,16,,+1 Lap,0.0,14
3321,25001,2022,3,albert_park,tsunoda,2000-05-11,Japanese,alphatauri,13,,+1 Lap,0.0,15
3322,25002,2022,3,albert_park,latifi,1995-06-29,Canadian,williams,18,,+1 Lap,0.0,16
3323,25003,2022,3,albert_park,alonso,1981-07-29,Spanish,alpine,10,,+1 Lap,0.0,17
3324,25004,2022,3,albert_park,max_verstappen,1997-09-30,Dutch,red_bull,2,,Fuel leak,0.0,18
3325,25005,2022,3,albert_park,vettel,1987-07-03,German,aston_martin,17,,Accident,0.0,19
3326,25006,2022,3,albert_park,sainz,1994-09-01,Spanish,ferrari,9,,Spun off,0.0,20
3327,25007,2022,4,imola,max_verstappen,1997-09-30,Dutch,red_bull,1,5527986.0,Finished,26.0,1
3328,25008,2022,4,imola,perez,1990-01-26,Mexican,red_bull,3,5544513.0,Finished,18.0,2
3329,25009,2022,4,imola,norris,1999-11-13,British,mclaren,5,5562820.0,Finished,15.0,3
3330,25010,2022,4,imola,russell,1998-02-15,British,mercedes,11,5570492.0,Finished,12.0,4
3331,25011,2022,4,imola,bottas,1989-08-28,Finnish,alfa,7,5571167.0,Finished,10.0,5
3332,25012,2022,4,imola,leclerc,1997-10-16,Monegasque,ferrari,2,5584058.0,Finished,8.0,6
3333,25013,2022,4,imola,tsunoda,2000-05-11,Japanese,alphatauri,12,5589096.0,Finished,6.0,7
3334,25014,2022,4,imola,vettel,1987-07-03,German,aston_martin,13,5598878.0,Finished,4.0,8
3335,25015,2022,4,imola,kevin_magnussen,1992-10-05,Danish,haas,8,5603246.0,Finished,2.0,9
3336,25016,2022,4,imola,stroll,1998-10-29,Canadian,aston_martin,15,,+1 Lap,1.0,10
3337,25017,2022,4,imola,albon,1996-03-23,Thai,williams,18,,+1 Lap,0.0,11
3338,25018,2022,4,imola,gasly,1996-02-07,French,alphatauri,17,,+1 Lap,0.0,12
3339,25019,2022,4,imola,hamilton,1985-01-07,British,mercedes,14,,+1 Lap,0.0,13
3340,25020,2022,4,imola,ocon,1996-09-17,French,alpine,16,,+1 Lap,0.0,14
3341,25021,2022,4,imola,zhou,1999-05-30,Chinese,alfa,0,,+1 Lap,0.0,15
3342,25022,2022,4,imola,latifi,1995-06-29,Canadian,williams,19,,+1 Lap,0.0,16
3343,25023,2022,4,imola,mick_schumacher,1999-03-22,German,haas,10,,+1 Lap,0.0,17
3344,25024,2022,4,imola,ricciardo,1989-07-01,Australian,mclaren,6,,+1 Lap,0.0,18
3345,25025,2022,4,imola,alonso,1981-07-29,Spanish,alpine,9,,Collision damage,0.0,19
3346,25026,2022,4,imola,sainz,1994-09-01,Spanish,ferrari,4,,Collision,0.0,20
3347,25027,2022,5,miami,max_verstappen,1997-09-30,Dutch,red_bull,3,5664258.0,Finished,26.0,1
3348,25028,2022,5,miami,leclerc,1997-10-16,Monegasque,ferrari,1,5668044.0,Finished,18.0,2
3349,25029,2022,5,miami,sainz,1994-09-01,Spanish,ferrari,2,5672487.0,Finished,15.0,3
3350,25030,2022,5,miami,perez,1990-01-26,Mexican,red_bull,4,5674896.0,Finished,12.0,4
3351,25031,2022,5,miami,russell,1998-02-15,British,mercedes,12,5682840.0,Finished,10.0,5
3352,25032,2022,5,miami,hamilton,1985-01-07,British,mercedes,6,5685626.0,Finished,8.0,6
3353,25033,2022,5,miami,bottas,1989-08-28,Finnish,alfa,5,5689331.0,Finished,6.0,7
3354,25034,2022,5,miami,ocon,1996-09-17,French,alpine,20,5692644.0,Finished,4.0,8
3355,25035,2022,5,miami,albon,1996-03-23,Thai,williams,18,5696623.0,Finished,2.0,9
3356,25036,2022,5,miami,stroll,1998-10-29,Canadian,aston_martin,0,5701284.0,Finished,1.0,10
3357,25037,2022,5,miami,alonso,1981-07-29,Spanish,alpine,11,5701386.0,Finished,0.0,11
3358,25038,2022,5,miami,tsunoda,2000-05-11,Japanese,alphatauri,9,5704404.0,Finished,0.0,12
3359,25039,2022,5,miami,ricciardo,1989-07-01,Australian,mclaren,14,5705160.0,Finished,0.0,13
3360,25040,2022,5,miami,latifi,1995-06-29,Canadian,williams,19,5714194.0,Finished,0.0,14
3361,25041,2022,5,miami,mick_schumacher,1999-03-22,German,haas,15,5737563.0,Finished,0.0,15
3362,25042,2022,5,miami,kevin_magnussen,1992-10-05,Danish,haas,16,,Front wing,0.0,16
3363,25043,2022,5,miami,vettel,1987-07-03,German,aston_martin,0,,Collision,0.0,17
3364,25044,2022,5,miami,gasly,1996-02-07,French,alphatauri,7,,Suspension,0.0,18
3365,25045,2022,5,miami,norris,1999-11-13,British,mclaren,8,,Collision,0.0,19
3366,25046,2022,5,miami,zhou,1999-05-30,Chinese,alfa,17,,Water leak,0.0,20
3367,25047,2022,6,catalunya,max_verstappen,1997-09-30,Dutch,red_bull,2,5840475.0,Finished,25.0,1
3368,25048,2022,6,catalunya,perez,1990-01-26,Mexican,red_bull,5,5853547.0,Finished,19.0,2
3369,25049,2022,6,catalunya,russell,1998-02-15,British,mercedes,4,5873402.0,Finished,15.0,3
3370,25050,2022,6,catalunya,sainz,1994-09-01,Spanish,ferrari,3,5885683.0,Finished,12.0,4
3371,25051,2022,6,catalunya,hamilton,1985-01-07,British,mercedes,6,5895009.0,Finished,10.0,5
3372,25052,2022,6,catalunya,bottas,1989-08-28,Finnish,alfa,7,5900451.0,Finished,8.0,6
3373,25053,2022,6,catalunya,ocon,1996-09-17,French,alpine,12,5915872.0,Finished,6.0,7
3374,25054,2022,6,catalunya,norris,1999-11-13,British,mclaren,11,5923710.0,Finished,4.0,8
3375,25055,2022,6,catalunya,alonso,1981-07-29,Spanish,alpine,20,,+1 Lap,2.0,9
3376,25056,2022,6,catalunya,tsunoda,2000-05-11,Japanese,alphatauri,13,,+1 Lap,1.0,10
3377,25057,2022,6,catalunya,vettel,1987-07-03,German,aston_martin,16,,+1 Lap,0.0,11
3378,25058,2022,6,catalunya,ricciardo,1989-07-01,Australian,mclaren,9,,+1 Lap,0.0,12
3379,25059,2022,6,catalunya,gasly,1996-02-07,French,alphatauri,14,,+1 Lap,0.0,13
3380,25060,2022,6,catalunya,mick_schumacher,1999-03-22,German,haas,10,,+1 Lap,0.0,14
3381,25061,2022,6,catalunya,stroll,1998-10-29,Canadian,aston_martin,17,,+1 Lap,0.0,15
3382,25062,2022,6,catalunya,latifi,1995-06-29,Canadian,williams,19,,+2 Laps,0.0,16
3383,25063,2022,6,catalunya,kevin_magnussen,1992-10-05,Danish,haas,8,,+2 Laps,0.0,17
3384,25064,2022,6,catalunya,albon,1996-03-23,Thai,williams,18,,+2 Laps,0.0,18
3385,25065,2022,6,catalunya,zhou,1999-05-30,Chinese,alfa,15,,Power loss,0.0,19
3386,25066,2022,6,catalunya,leclerc,1997-10-16,Monegasque,ferrari,1,,Turbo,0.0,20
3387,25067,2022,7,monaco,perez,1990-01-26,Mexican,red_bull,3,6990265.0,Finished,25.0,1
3388,25068,2022,7,monaco,sainz,1994-09-01,Spanish,ferrari,2,6991419.0,Finished,18.0,2
3389,25069,2022,7,monaco,max_verstappen,1997-09-30,Dutch,red_bull,4,6991756.0,Finished,15.0,3
3390,25070,2022,7,monaco,leclerc,1997-10-16,Monegasque,ferrari,1,6993187.0,Finished,12.0,4
3391,25071,2022,7,monaco,russell,1998-02-15,British,mercedes,6,7002233.0,Finished,10.0,5
3392,25072,2022,7,monaco,norris,1999-11-13,British,mclaren,5,7002496.0,Finished,9.0,6
3393,25073,2022,7,monaco,alonso,1981-07-29,Spanish,alpine,7,7036623.0,Finished,6.0,7
3394,25074,2022,7,monaco,hamilton,1985-01-07,British,mercedes,8,7040653.0,Finished,4.0,8
3395,25075,2022,7,monaco,bottas,1989-08-28,Finnish,alfa,12,7042790.0,Finished,2.0,9
3396,25076,2022,7,monaco,vettel,1987-07-03,German,aston_martin,9,7043801.0,Finished,1.0,10
3397,25077,2022,7,monaco,gasly,1996-02-07,French,alphatauri,17,7044554.0,Finished,0.0,11
3398,25078,2022,7,monaco,ocon,1996-09-17,French,alpine,10,7045909.0,Finished,0.0,12
3399,25079,2022,7,monaco,ricciardo,1989-07-01,Australian,mclaren,14,7047900.0,Finished,0.0,13
3400,25080,2022,7,monaco,stroll,1998-10-29,Canadian,aston_martin,18,7051067.0,Finished,0.0,14
3401,25081,2022,7,monaco,latifi,1995-06-29,Canadian,williams,19,,+1 Lap,0.0,15
3402,25082,2022,7,monaco,zhou,1999-05-30,Chinese,alfa,20,,+1 Lap,0.0,16
3403,25083,2022,7,monaco,tsunoda,2000-05-11,Japanese,alphatauri,11,,+1 Lap,0.0,17
3404,25084,2022,7,monaco,albon,1996-03-23,Thai,williams,16,,Mechanical,0.0,18
3405,25085,2022,7,monaco,mick_schumacher,1999-03-22,German,haas,15,,Accident,0.0,19
