,Unnamed: 0,season,round,driver,driver_points,driver_wins,driver_standings_pos
2515,26206,2019,17,bottas,249.0,2.0,2.0
2516,26207,2019,17,leclerc,215.0,2.0,3.0
2517,26208,2019,17,max_verstappen,212.0,2.0,4.0
2518,26209,2019,17,vettel,194.0,1.0,5.0
2519,26210,2019,17,sainz,66.0,0.0,7.0
2520,26211,2019,17,gasly,69.0,0.0,6.0
2521,26212,2019,17,albon,52.0,0.0,8.0
2522,26213,2019,17,perez,33.0,0.0,13.0
2523,26214,2019,17,norris,35.0,0.0,9.0
2524,26215,2019,17,kvyat,33.0,0.0,12.0
2525,26216,2019,17,ricciardo,34.0,0.0,10.0
2526,26217,2019,17,hulkenberg,34.0,0.0,11.0
2527,26218,2019,17,raikkonen,31.0,0.0,14.0
2528,26219,2019,17,stroll,19.0,0.0,16.0
2529,26220,2019,17,kevin_magnussen,20.0,0.0,15.0
2530,26221,2019,17,grosjean,8.0,0.0,17.0
2531,26222,2019,17,giovinazzi,4.0,0.0,18.0
2532,26223,2019,17,kubica,1.0,0.0,19.0
2533,26224,2019,17,russell,0.0,0.0,20.0
2534,26225,2019,18,hamilton,338.0,9.0,1.0
2535,26226,2019,18,bottas,274.0,3.0,2.0
2536,26227,2019,18,leclerc,223.0,2.0,3.0
2537,26228,2019,18,vettel,212.0,1.0,5.0
2538,26229,2019,18,max_verstappen,212.0,2.0,4.0
2539,26230,2019,18,gasly,75.0,0.0,7.0
2540,26231,2019,18,sainz,76.0,0.0,6.0
2541,26232,2019,18,albon,64.0,0.0,8.0
2542,26233,2019,18,perez,37.0,0.0,9.0
2543,26234,2019,18,ricciardo,34.0,0.0,12.0
2544,26235,2019,18,hulkenberg,34.0,0.0,13.0
2545,26236,2019,18,norris,35.0,0.0,10.0
2546,26237,2019,18,kvyat,34.0,0.0,11.0
2547,26238,2019,18,raikkonen,31.0,0.0,14.0
2548,26239,2019,18,stroll,21.0,0.0,15.0
2549,26240,2019,18,kevin_magnussen,20.0,0.0,16.0
2550,26241,2019,18,grosjean,8.0,0.0,17.0
2551,26242,2019,18,giovinazzi,4.0,0.0,18.0
2552,26243,2019,18,kubica,1.0,0.0,19.0
2553,26244,2019,18,russell,0.0,0.0,20.0
2554,26245,2019,19,hamilton,363.0,10.0,1.0
2555,26246,2019,19,bottas,289.0,3.0,2.0
2556,26247,2019,19,leclerc,236.0,2.0,3.0
2557,26248,2019,19,max_verstappen,220.0,2.0,5.0
2558,26249,2019,19,vettel,230.0,1.0,4.0
2559,26250,2019,19,albon,74.0,0.0,8.0
2560,26251,2019,19,sainz,76.0,0.0,7.0
2561,26252,2019,19,gasly,77.0,0.0,6.0
2562,26253,2019,19,ricciardo,38.0,0.0,10.0
2563,26254,2019,19,perez,43.0,0.0,9.0
2564,26255,2019,19,norris,35.0,0.0,12.0
2565,26256,2019,19,hulkenberg,35.0,0.0,11.0
2566,26257,2019,19,kvyat,34.0,0.0,13.0
2567,26258,2019,19,raikkonen,31.0,0.0,14.0
2568,26259,2019,19,stroll,21.0,0.0,15.0
2569,26260,2019,19,kevin_magnussen,20.0,0.0,16.0
2570,26261,2019,19,grosjean,8.0,0.0,17.0
2571,26262,2019,19,giovinazzi,4.0,0.0,18.0
2572,26263,2019,19,kubica,1.0,0.0,19.0
2573,26264,2019,19,russell,0.0,0.0,20.0
2574,26265,2019,20,hamilton,381.0,10.0,1.0
2575,26266,2019,20,bottas,314.0,4.0,2.0
2576,26267,2019,20,max_verstappen,235.0,2.0,4.0
2577,26268,2019,20,leclerc,249.0,2.0,3.0
2578,26269,2019,20,vettel,230.0,1.0,5.0
2579,26270,2019,20,gasly,77.0,0.0,8.0
2580,26271,2019,20,sainz,80.0,0.0,7.0
2581,26272,2019,20,albon,84.0,0.0,6.0
2582,26273,2019,20,ricciardo,46.0,0.0,9.0
2583,26274,2019,20,perez,44.0,0.0,10.0
2584,26275,2019,20,norris,41.0,0.0,11.0
2585,26276,2019,20,raikkonen,31.0,0.0,14.0
2586,26277,2019,20,hulkenberg,37.0,0.0,12.0
2587,26278,2019,20,kvyat,34.0,0.0,13.0
2588,26279,2019,20,stroll,21.0,0.0,15.0
2589,26280,2019,20,kevin_magnussen,20.0,0.0,16.0
2590,26281,2019,20,giovinazzi,4.0,0.0,18.0
2591,26282,2019,20,grosjean,8.0,0.0,17.0
2592,26283,2019,20,kubica,1.0,0.0,19.0
2593,26284,2019,20,russell,0.0,0.0,20.0
2594,26285,2019,21,hamilton,387.0,10.0,1.0
2595,26286,2019,21,bottas,314.0,4.0,2.0
2596,26287,2019,21,max_verstappen,260.0,3.0,3.0
2597,26288,2019,21,leclerc,249.0,2.0,4.0
2598,26289,2019,21,vettel,230.0,1.0,5.0
2599,26290,2019,21,sainz,95.0,0.0,7.0
2600,26291,2019,21,gasly,95.0,0.0,6.0
2601,26292,2019,21,albon,84.0,0.0,8.0
2602,26293,2019,21,ricciardo,54.0,0.0,9.0
2603,26294,2019,21,perez,46.0,0.0,10.0
2604,26295,2019,21,norris,45.0,0.0,11.0
2605,26296,2019,21,raikkonen,43.0,0.0,12.0
2606,26297,2019,21,kvyat,35.0,0.0,14.0
2607,26298,2019,21,hulkenberg,37.0,0.0,13.0
2608,26299,2019,21,stroll,21.0,0.0,15.0
2609,26300,2019,21,kevin_magnussen,20.0,0.0,16.0
2610,26301,2019,21,giovinazzi,14.0,0.0,17.0
2611,26302,2019,21,grosjean,8.0,0.0,18.0
2612,26303,2019,21,kubica,1.0,0.0,19.0
2613,26304,2019,21,russell,0.0,0.0,20.0
2614,26305,2020,1,bottas,0.0,0.0,0.0
2615,26306,2020,1,leclerc,0.0,0.0,0.0
2616,26307,2020,1,norris,0.0,0.0,0.0
2617,26308,2020,1,hamilton,0.0,0.0,0.0
2618,26309,2020,1,sainz,0.0,0.0,0.0
2619,26310,2020,1,perez,0.0,0.0,0.0
2620,26311,2020,1,gasly,0.0,0.0,0.0
2621,26312,2020,1,ocon,0.0,0.0,0.0
2622,26313,2020,1,giovinazzi,0.0,0.0,0.0
2623,26314,2020,1,vettel,0.0,0.0,0.0
2624,26315,2020,1,latifi,0.0,0.0,0.0
2625,26316,2020,1,kvyat,0.0,0.0,0.0
2626,26317,2020,1,albon,0.0,0.0,0.0
2627,26318,2020,1,raikkonen,0.0,0.0,0.0
2628,26319,2020,1,russell,0.0,0.0,0.0
2629,26320,2020,1,grosjean,0.0,0.0,0.0
2630,26321,2020,1,kevin_magnussen,0.0,0.0,0.0
2631,26322,2020,1,stroll,0.0,0.0,0.0
2632,26323,2020,1,ricciardo,0.0,0.0,0.0
2633,26324,2020,1,max_verstappen,0.0,0.0,0.0
2634,26325,2020,2,bottas,25.0,1.0,1.0
2635,26326,2020,2,hamilton,12.0,0.0,4.0
2636,26327,2020,2,norris,16.0,0.0,3.0
2637,26328,2020,2,leclerc,18.0,0.0,2.0
2638,26329,2020,2,perez,8.0,0.0,6.0
2639,26330,2020,2,max_verstappen,0.0,0.0,20.0
2640,26331,2020,2,sainz,10.0,0.0,5.0
2641,26332,2020,2,albon,0.0,0.0,13.0
2642,26333,2020,2,gasly,6.0,0.0,7.0
2643,26334,2020,2,stroll,0.0,0.0,18.0
2644,26335,2020,2,ocon,4.0,0.0,8.0
2645,26336,2020,2,ricciardo,0.0,0.0,19.0
2646,26337,2020,2,giovinazzi,2.0,0.0,9.0
2647,26338,2020,2,kvyat,0.0,0.0,12.0
2648,26339,2020,2,vettel,1.0,0.0,10.0
2649,26340,2020,2,latifi,0.0,0.0,11.0
2650,26341,2020,2,raikkonen,0.0,0.0,14.0
2651,26342,2020,2,kevin_magnussen,0.0,0.0,17.0
2652,26343,2020,2,grosjean,0.0,0.0,16.0
2653,26344,2020,2,russell,0.0,0.0,15.0
2654,26345,2020,3,hamilton,37.0,1.0,2.0
2655,26346,2020,3,bottas,43.0,1.0,1.0
2656,26347,2020,3,max_verstappen,15.0,0.0,6.0
2657,26348,2020,3,norris,26.0,0.0,3.0
2658,26349,2020,3,albon,12.0,0.0,8.0
2659,26350,2020,3,perez,16.0,0.0,5.0
2660,26351,2020,3,leclerc,18.0,0.0,4.0
2661,26352,2020,3,stroll,6.0,0.0,10.0
2662,26353,2020,3,sainz,13.0,0.0,7.0
2663,26354,2020,3,vettel,1.0,0.0,15.0
2664,26355,2020,3,ricciardo,4.0,0.0,12.0
2665,26356,2020,3,gasly,6.0,0.0,9.0
2666,26357,2020,3,ocon,4.0,0.0,11.0
2667,26358,2020,3,giovinazzi,2.0,0.0,13.0
2668,26359,2020,3,kvyat,1.0,0.0,14.0
2669,26360,2020,3,kevin_magnussen,0.0,0.0,18.0
2670,26361,2020,3,raikkonen,0.0,0.0,17.0
2671,26362,2020,3,latifi,0.0,0.0,16.0
2672,26363,2020,3,grosjean,0.0,0.0,19.0
2673,26364,2020,3,russell,0.0,0.0,20.0
2674,26365,2020,4,hamilton,63.0,2.0,1.0
2675,26366,2020,4,bottas,58.0,1.0,2.0
2676,26367,2020,4,max_verstappen,33.0,0.0,3.0
2677,26368,2020,4,norris,26.0,0.0,4.0
2678,26369,2020,4,leclerc,18.0,0.0,7.0
2679,26370,2020,4,albon,22.0,0.0,5.0
2680,26371,2020,4,perez,22.0,0.0,6.0
2681,26372,2020,4,stroll,18.0,0.0,8.0
2682,26373,2020,4,ricciardo,8.0,0.0,11.0
2683,26374,2020,4,sainz,15.0,0.0,9.0
2684,26375,2020,4,ocon,4.0,0.0,13.0
2685,26376,2020,4,gasly,6.0,0.0,12.0
2686,26377,2020,4,vettel,9.0,0.0,10.0
2687,26378,2020,4,giovinazzi,2.0,0.0,14.0
2688,26379,2020,4,kvyat,1.0,0.0,15.0
2689,26380,2020,4,kevin_magnussen,1.0,0.0,16.0
2690,26381,2020,4,latifi,0.0,0.0,18.0
2691,26382,2020,4,raikkonen,0.0,0.0,17.0
2692,26383,2020,4,russell,0.0,0.0,20.0
2693,26384,2020,4,grosjean,0.0,0.0,19.0
2694,26385,2020,4,hulkenberg,0.0,0.0,0.0
2695,26386,2020,5,hamilton,88.0,3.0,1.0
2696,26387,2020,5,max_verstappen,52.0,0.0,3.0
2697,26388,2020,5,bottas,58.0,1.0,2.0
2698,26389,2020,5,leclerc,33.0,0.0,5.0
2699,26390,2020,5,norris,36.0,0.0,4.0
2700,26391,2020,5,albon,26.0,0.0,6.0
2701,26392,2020,5,stroll,20.0,0.0,8.0
2702,26393,2020,5,perez,22.0,0.0,7.0
2703,26394,2020,5,ricciardo,20.0,0.0,9.0
2704,26395,2020,5,ocon,12.0,0.0,11.0
2705,26396,2020,5,sainz,15.0,0.0,10.0
2706,26397,2020,5,gasly,12.0,0.0,12.0
2707,26398,2020,5,vettel,10.0,0.0,13.0
2708,26399,2020,5,hulkenberg,0.0,0.0,21.0
2709,26400,2020,5,giovinazzi,2.0,0.0,14.0
2710,26401,2020,5,kvyat,1.0,0.0,15.0
2711,26402,2020,5,kevin_magnussen,1.0,0.0,16.0
2712,26403,2020,5,raikkonen,0.0,0.0,18.0
2713,26404,2020,5,latifi,0.0,0.0,17.0
2714,26405,2020,5,russell,0.0,0.0,19.0
2715,26406,2020,5,grosjean,0.0,0.0,20.0
2716,26407,2020,6,hamilton,107.0,3.0,1.0
2717,26408,2020,6,max_verstappen,77.0,1.0,2.0
2718,26409,2020,6,bottas,73.0,1.0,3.0
2719,26410,2020,6,leclerc,45.0,0.0,4.0
2720,26411,2020,6,stroll,28.0,0.0,7.0
2721,26412,2020,6,albon,36.0,0.0,6.0
2722,26413,2020,6,norris,38.0,0.0,5.0
2723,26414,2020,6,perez,22.0,0.0,8.0
2724,26415,2020,6,sainz,15.0,0.0,11.0
2725,26416,2020,6,ricciardo,20.0,0.0,9.0
2726,26417,2020,6,vettel,10.0,0.0,13.0
2727,26418,2020,6,ocon,16.0,0.0,10.0
2728,26419,2020,6,gasly,12.0,0.0,12.0
2729,26420,2020,6,hulkenberg,6.0,0.0,14.0
2730,26421,2020,6,giovinazzi,2.0,0.0,15.0
2731,26422,2020,6,kvyat,2.0,0.0,16.0
2732,26423,2020,6,kevin_magnussen,1.0,0.0,17.0
2733,26424,2020,6,raikkonen,0.0,0.0,18.0
2734,26425,2020,6,latifi,0.0,0.0,19.0
2735,26426,2020,6,russell,0.0,0.0,20.0
2736,26427,2020,6,grosjean,0.0,0.0,21.0
2737,26428,2020,7,hamilton,132.0,4.0,1.0
2738,26429,2020,7,max_verstappen,95.0,1.0,2.0
2739,26430,2020,7,bottas,89.0,1.0,3.0
2740,26431,2020,7,albon,40.0,0.0,6.0
2741,26432,2020,7,leclerc,45.0,0.0,4.0
2742,26433,2020,7,norris,39.0,0.0,7.0
2743,26434,2020,7,stroll,40.0,0.0,5.0
2744,26435,2020,7,ricciardo,20.0,0.0,10.0
2745,26436,2020,7,perez,32.0,0.0,8.0
2746,26437,2020,7,ocon,16.0,0.0,12.0
2747,26438,2020,7,sainz,23.0,0.0,9.0
2748,26439,2020,7,gasly,14.0,0.0,13.0
2749,26440,2020,7,vettel,16.0,0.0,11.0
2750,26441,2020,7,hulkenberg,6.0,0.0,14.0
2751,26442,2020,7,giovinazzi,2.0,0.0,15.0
2752,26443,2020,7,kvyat,2.0,0.0,16.0
2753,26444,2020,7,kevin_magnussen,1.0,0.0,17.0
2754,26445,2020,7,raikkonen,0.0,0.0,18.0
2755,26446,2020,7,latifi,0.0,0.0,19.0
2756,26447,2020,7,russell,0.0,0.0,20.0
2757,26448,2020,7,grosjean,0.0,0.0,21.0
2758,26449,2020,8,hamilton,157.0,5.0,1.0
2759,26450,2020,8,bottas,107.0,1.0,3.0
2760,26451,2020,8,max_verstappen,110.0,1.0,2.0
2761,26452,2020,8,stroll,42.0,0.0,7.0
2762,26453,2020,8,norris,45.0,0.0,6.0
2763,26454,2020,8,albon,48.0,0.0,4.0
2764,26455,2020,8,leclerc,45.0,0.0,5.0
2765,26456,2020,8,gasly,18.0,0.0,12.0
2766,26457,2020,8,sainz,23.0,0.0,11.0
2767,26458,2020,8,ricciardo,33.0,0.0,8.0
2768,26459,2020,8,perez,33.0,0.0,9.0
2769,26460,2020,8,ocon,26.0,0.0,10.0
2770,26461,2020,8,vettel,16.0,0.0,13.0
2771,26462,2020,8,hulkenberg,6.0,0.0,14.0
2772,26463,2020,8,kvyat,2.0,0.0,16.0
2773,26464,2020,8,giovinazzi,2.0,0.0,15.0
2774,26465,2020,8,kevin_magnussen,1.0,0.0,17.0
2775,26466,2020,8,latifi,0.0,0.0,19.0
2776,26467,2020,8,raikkonen,0.0,0.0,18.0
2777,26468,2020,8,grosjean,0.0,0.0,21.0
2778,26469,2020,8,russell,0.0,0.0,20.0
2779,26470,2020,9,hamilton,164.0,5.0,1.0
2780,26471,2020,9,bottas,117.0,1.0,2.0
2781,26472,2020,9,max_verstappen,110.0,1.0,3.0
2782,26473,2020,9,norris,57.0,0.0,5.0
2783,26474,2020,9,albon,48.0,0.0,6.0
2784,26475,2020,9,stroll,57.0,0.0,4.0
2785,26476,2020,9,ricciardo,41.0,0.0,10.0
2786,26477,2020,9,leclerc,45.0,0.0,7.0
2787,26478,2020,9,perez,34.0,0.0,11.0
2788,26479,2020,9,gasly,43.0,1.0,8.0
2789,26480,2020,9,sainz,41.0,0.0,9.0
2790,26481,2020,9,ocon,30.0,0.0,12.0
2791,26482,2020,9,vettel,16.0,0.0,13.0
2792,26483,2020,9,kvyat,4.0,0.0,15.0
2793,26484,2020,9,hulkenberg,6.0,0.0,14.0
2794,26485,2020,9,raikkonen,0.0,0.0,19.0
2795,26486,2020,9,giovinazzi,2.0,0.0,16.0
2796,26487,2020,9,kevin_magnussen,1.0,0.0,17.0
2797,26488,2020,9,latifi,0.0,0.0,18.0
2798,26489,2020,9,russell,0.0,0.0,21.0
2799,26490,2020,9,grosjean,0.0,0.0,20.0
2800,26491,2020,10,hamilton,190.0,6.0,1.0
2801,26492,2020,10,bottas,135.0,1.0,2.0
2802,26493,2020,10,max_verstappen,110.0,1.0,3.0
2803,26494,2020,10,norris,65.0,0.0,4.0
2804,26495,2020,10,albon,63.0,0.0,5.0
2805,26496,2020,10,ricciardo,53.0,0.0,7.0
2806,26497,2020,10,leclerc,49.0,0.0,8.0
2807,26498,2020,10,stroll,57.0,0.0,6.0
2808,26499,2020,10,perez,44.0,0.0,9.0
2809,26500,2020,10,gasly,43.0,1.0,10.0
2810,26501,2020,10,sainz,41.0,0.0,11.0
2811,26502,2020,10,ocon,30.0,0.0,12.0
2812,26503,2020,10,vettel,17.0,0.0,13.0
2813,26504,2020,10,kvyat,10.0,0.0,14.0
2814,26505,2020,10,hulkenberg,6.0,0.0,15.0
2815,26506,2020,10,raikkonen,2.0,0.0,16.0
2816,26507,2020,10,giovinazzi,2.0,0.0,17.0
2817,26508,2020,10,kevin_magnussen,1.0,0.0,18.0
2818,26509,2020,10,latifi,0.0,0.0,19.0
2819,26510,2020,10,russell,0.0,0.0,20.0
2820,26511,2020,10,grosjean,0.0,0.0,21.0
2821,26512,2020,11,hamilton,205.0,6.0,1.0
2822,26513,2020,11,bottas,161.0,2.0,2.0
2823,26514,2020,11,max_verstappen,128.0,1.0,3.0
2824,26515,2020,11,ricciardo,63.0,0.0,6.0
2825,26516,2020,11,perez,56.0,0.0,9.0
2826,26517,2020,11,norris,65.0,0.0,4.0
2827,26518,2020,11,albon,64.0,0.0,5.0
2828,26519,2020,11,leclerc,57.0,0.0,7.0
2829,26520,2020,11,stroll,57.0,0.0,8.0
2830,26521,2020,11,gasly,45.0,1.0,10.0
2831,26522,2020,11,sainz,41.0,0.0,11.0
2832,26523,2020,11,ocon,36.0,0.0,12.0
2833,26524,2020,11,vettel,17.0,0.0,13.0
2834,26525,2020,11,kvyat,14.0,0.0,14.0
2835,26526,2020,11,hulkenberg,6.0,0.0,15.0
2836,26527,2020,11,giovinazzi,2.0,0.0,17.0
2837,26528,2020,11,raikkonen,2.0,0.0,16.0
2838,26529,2020,11,grosjean,0.0,0.0,21.0
2839,26530,2020,11,kevin_magnussen,1.0,0.0,18.0
2840,26531,2020,11,latifi,0.0,0.0,19.0
2841,26532,2020,11,russell,0.0,0.0,20.0
2842,26533,2020,12,hamilton,230.0,7.0,1.0
2843,26534,2020,12,bottas,161.0,2.0,2.0
2844,26535,2020,12,max_verstappen,147.0,1.0,3.0
2845,26536,2020,12,ricciardo,78.0,0.0,4.0
2846,26537,2020,12,leclerc,63.0,0.0,8.0
2847,26538,2020,12,perez,68.0,0.0,5.0
2848,26539,2020,12,norris,65.0,0.0,6.0
2849,26540,2020,12,albon,64.0,0.0,7.0
2850,26541,2020,12,gasly,53.0,1.0,10.0
2851,26542,2020,12,sainz,51.0,0.0,11.0
2852,26543,2020,12,stroll,57.0,0.0,9.0
2853,26544,2020,12,ocon,36.0,0.0,12.0
2854,26545,2020,12,vettel,17.0,0.0,13.0
2855,26546,2020,12,kvyat,14.0,0.0,14.0
2856,26547,2020,12,hulkenberg,10.0,0.0,15.0
2857,26548,2020,12,giovinazzi,3.0,0.0,16.0
2858,26549,2020,12,raikkonen,2.0,0.0,17.0
2859,26550,2020,12,grosjean,2.0,0.0,18.0
2860,26551,2020,12,kevin_magnussen,1.0,0.0,19.0
2861,26552,2020,12,latifi,0.0,0.0,20.0
2862,26553,2020,12,russell,0.0,0.0,21.0
2863,26554,2020,13,hamilton,256.0,8.0,1.0
2864,26555,2020,13,bottas,179.0,2.0,2.0
2865,26556,2020,13,max_verstappen,162.0,1.0,3.0
2866,26557,2020,13,ricciardo,80.0,0.0,4.0
2867,26558,2020,13,leclerc,75.0,0.0,5.0
2868,26559,2020,13,perez,74.0,0.0,6.0
2869,26560,2020,13,norris,65.0,0.0,7.0
2870,26561,2020,13,sainz,59.0,0.0,10.0
2871,26562,2020,13,albon,64.0,0.0,8.0
2872,26563,2020,13,gasly,63.0,1.0,9.0
2873,26564,2020,13,stroll,57.0,0.0,11.0
2874,26565,2020,13,ocon,40.0,0.0,12.0
2875,26566,2020,13,kvyat,14.0,0.0,14.0
2876,26567,2020,13,vettel,18.0,0.0,13.0
2877,26568,2020,13,hulkenberg,10.0,0.0,15.0
2878,26569,2020,13,raikkonen,2.0,0.0,17.0
2879,26570,2020,13,giovinazzi,3.0,0.0,16.0
2880,26571,2020,13,grosjean,2.0,0.0,18.0
2881,26572,2020,13,kevin_magnussen,1.0,0.0,19.0
2882,26573,2020,13,latifi,0.0,0.0,20.0
2883,26574,2020,13,russell,0.0,0.0,21.0
2884,26575,2020,14,hamilton,282.0,9.0,1.0
2885,26576,2020,14,bottas,197.0,2.0,2.0
2886,26577,2020,14,max_verstappen,162.0,1.0,3.0
2887,26578,2020,14,perez,82.0,0.0,6.0
2888,26579,2020,14,leclerc,85.0,0.0,5.0
2889,26580,2020,14,ricciardo,95.0,0.0,4.0
2890,26581,2020,14,sainz,65.0,0.0,8.0
2891,26582,2020,14,norris,69.0,0.0,7.0
2892,26583,2020,14,albon,64.0,0.0,9.0
2893,26584,2020,14,gasly,63.0,1.0,10.0
2894,26585,2020,14,stroll,57.0,0.0,11.0
2895,26586,2020,14,ocon,40.0,0.0,12.0
2896,26587,2020,14,vettel,18.0,0.0,14.0
2897,26588,2020,14,kvyat,26.0,0.0,13.0
2898,26589,2020,14,hulkenberg,10.0,0.0,15.0
2899,26590,2020,14,raikkonen,4.0,0.0,16.0
2900,26591,2020,14,giovinazzi,4.0,0.0,17.0
2901,26592,2020,14,grosjean,2.0,0.0,18.0
2902,26593,2020,14,kevin_magnussen,1.0,0.0,19.0
2903,26594,2020,14,latifi,0.0,0.0,20.0
2904,26595,2020,14,russell,0.0,0.0,21.0
2905,26596,2020,15,hamilton,307.0,10.0,1.0
2906,26597,2020,15,bottas,197.0,2.0,2.0
2907,26598,2020,15,max_verstappen,170.0,1.0,3.0
2908,26599,2020,15,ricciardo,96.0,0.0,6.0
2909,26600,2020,15,perez,100.0,0.0,4.0
2910,26601,2020,15,leclerc,97.0,0.0,5.0
2911,26602,2020,15,norris,74.0,0.0,8.0
2912,26603,2020,15,sainz,75.0,0.0,7.0
2913,26604,2020,15,albon,70.0,0.0,9.0
2914,26605,2020,15,gasly,63.0,1.0,10.0
2915,26606,2020,15,stroll,59.0,0.0,11.0
2916,26607,2020,15,ocon,40.0,0.0,12.0
2917,26608,2020,15,vettel,33.0,0.0,13.0
2918,26609,2020,15,kvyat,26.0,0.0,14.0
2919,26610,2020,15,hulkenberg,10.0,0.0,15.0
2920,26611,2020,15,raikkonen,4.0,0.0,16.0
2921,26612,2020,15,giovinazzi,4.0,0.0,17.0
2922,26613,2020,15,grosjean,2.0,0.0,18.0
2923,26614,2020,15,kevin_magnussen,1.0,0.0,19.0
2924,26615,2020,15,latifi,0.0,0.0,20.0
2925,26616,2020,15,russell,0.0,0.0,21.0
2926,26617,2020,16,hamilton,332.0,11.0,1.0
2927,26618,2020,16,bottas,201.0,2.0,2.0
2928,26619,2020,16,max_verstappen,189.0,1.0,3.0
2929,26620,2020,16,perez,100.0,0.0,5.0
2930,26621,2020,16,ricciardo,102.0,0.0,4.0
2931,26622,2020,16,leclerc,98.0,0.0,6.0
2932,26623,2020,16,sainz,85.0,0.0,8.0
2933,26624,2020,16,albon,85.0,0.0,9.0
2934,26625,2020,16,norris,86.0,0.0,7.0
2935,26626,2020,16,stroll,59.0,0.0,11.0
2936,26627,2020,16,gasly,71.0,1.0,10.0
2937,26628,2020,16,ocon,42.0,0.0,12.0
2938,26629,2020,16,vettel,33.0,0.0,13.0
2939,26630,2020,16,kvyat,26.0,0.0,14.0
2940,26631,2020,16,hulkenberg,10.0,0.0,15.0
2941,26632,2020,16,raikkonen,4.0,0.0,16.0
2942,26633,2020,16,giovinazzi,4.0,0.0,17.0
2943,26634,2020,16,russell,0.0,0.0,21.0
2944,26635,2020,16,grosjean,2.0,0.0,18.0
2945,26636,2020,16,kevin_magnussen,1.0,0.0,19.0
2946,26637,2020,16,latifi,0.0,0.0,20.0
2947,26638,2020,16,aitken,0.0,0.0,0.0
2948,26639,2020,16,pietro_fittipaldi,0.0,0.0,0.0
2949,26640,2020,17,hamilton,332.0,11.0,1.0
2950,26641,2020,17,bottas,205.0,2.0,2.0
2951,26642,2020,17,max_verstappen,189.0,1.0,3.0
2952,26643,2020,17,perez,125.0,1.0,4.0
2953,26644,2020,17,ricciardo,112.0,0.0,5.0
2954,26645,2020,17,sainz,97.0,0.0,7.0
2955,26646,2020,17,albon,93.0,0.0,8.0
2956,26647,2020,17,leclerc,98.0,0.0,6.0
2957,26648,2020,17,norris,87.0,0.0,9.0
2958,26649,2020,17,gasly,71.0,1.0,11.0
2959,26650,2020,17,stroll,74.0,0.0,10.0
2960,26651,2020,17,ocon,60.0,0.0,12.0
2961,26652,2020,17,vettel,33.0,0.0,13.0
2962,26653,2020,17,kvyat,32.0,0.0,14.0
2963,26654,2020,17,hulkenberg,10.0,0.0,15.0
2964,26655,2020,17,raikkonen,4.0,0.0,16.0
2965,26656,2020,17,giovinazzi,4.0,0.0,17.0
2966,26657,2020,17,russell,3.0,0.0,18.0
2967,26658,2020,17,grosjean,2.0,0.0,19.0
2968,26659,2020,17,kevin_magnussen,1.0,0.0,20.0
2969,26660,2020,17,latifi,0.0,0.0,21.0
2970,26661,2020,17,aitken,0.0,0.0,22.0
2971,26662,2020,17,pietro_fittipaldi,0.0,0.0,23.0
2972,26663,2021,1,hamilton,0.0,0.0,0.0
2973,26664,2021,1,max_verstappen,0.0,0.0,0.0
2974,26665,2021,1,bottas,0.0,0.0,0.0
2975,26666,2021,1,norris,0.0,0.0,0.0
2976,26667,2021,1,perez,0.0,0.0,0.0
2977,26668,2021,1,leclerc,0.0,0.0,0.0
2978,26669,2021,1,ricciardo,0.0,0.0,0.0
2979,26670,2021,1,sainz,0.0,0.0,0.0
2980,26671,2021,1,tsunoda,0.0,0.0,0.0
2981,26672,2021,1,stroll,0.0,0.0,0.0
2982,26673,2021,1,raikkonen,0.0,0.0,0.0
2983,26674,2021,1,giovinazzi,0.0,0.0,0.0
2984,26675,2021,1,ocon,0.0,0.0,0.0
2985,26676,2021,1,russell,0.0,0.0,0.0
2986,26677,2021,1,vettel,0.0,0.0,0.0
2987,26678,2021,1,mick_schumacher,0.0,0.0,0.0
2988,26679,2021,1,gasly,0.0,0.0,0.0
2989,26680,2021,1,latifi,0.0,0.0,0.0
2990,26681,2021,1,alonso,0.0,0.0,0.0
2991,26682,2021,1,mazepin,0.0,0.0,0.0
2992,26683,2021,2,hamilton,25.0,1.0,1.0
2993,26684,2021,2,max_verstappen,18.0,0.0,2.0
2994,26685,2021,2,norris,12.0,0.0,4.0
2995,26686,2021,2,leclerc,8.0,0.0,6.0
2996,26687,2021,2,bottas,16.0,0.0,3.0
2997,26688,2021,2,sainz,4.0,0.0,8.0
2998,26689,2021,2,ricciardo,6.0,0.0,7.0
2999,26690,2021,2,perez,10.0,0.0,5.0
3000,26691,2021,2,gasly,0.0,0.0,17.0
3001,26692,2021,2,stroll,1.0,0.0,10.0
3002,26693,2021,2,tsunoda,2.0,0.0,9.0
3003,26694,2021,2,ocon,0.0,0.0,13.0
3004,26695,2021,2,alonso,0.0,0.0,19.0
3005,26696,2021,2,raikkonen,0.0,0.0,11.0
3006,26697,2021,2,giovinazzi,0.0,0.0,12.0
3007,26698,2021,2,russell,0.0,0.0,14.0
3008,26699,2021,2,vettel,0.0,0.0,15.0
3009,26700,2021,2,mick_schumacher,0.0,0.0,16.0
3010,26701,2021,2,mazepin,0.0,0.0,20.0
3011,26702,2021,2,latifi,0.0,0.0,18.0
3012,26703,2021,3,hamilton,44.0,1.0,1.0
3013,26704,2021,3,max_verstappen,43.0,1.0,2.0
3014,26705,2021,3,norris,27.0,0.0,3.0
3015,26706,2021,3,bottas,16.0,0.0,5.0
